Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,1/3,A-xAG,Ast,Att,Att.1,Att.2,Att.3,Cmp,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Cmp.1,Cmp.2,Cmp.3,CrsPA,KP,PPA,PrgDist,PrgP,TotDist,xA,xAG,Att 3rd,Att Pen,CPA,Carries,Def 3rd,Def Pen,Dis,Live,Mid 3rd,Mis,PrgC,PrgR,Rec,Succ,Succ%,Tkld,Tkld%,Touches,Blocks,Clr,Err,Int,Lost,Pass,Tkl,Tkl%,Tkl+Int,Tkl.1,TklW,Club
Pedro,es ESP,"FW,MF",36.0,9.1,1,11,4,36.4,1.21,0.44,0.09,0.25,20.0,1.0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches,22.0,-1.1,1,431.0,236.0,132.0,33.0,357.0,82.8,90.7,82.6,51.5,214.0,109.0,17.0,4.0,17.0,13.0,974.0,33.0,5072.0,1.5,2.1,203.0,25.0,4.0,334.0,60.0,4.0,17.0,551.0,297.0,29.0,31.0,81.0,442.0,14.0,43.8,14.0,43.8,551.0,16.0,1.0,0.0,3,9.0,14.0,16.0,25.0,19.0,3.0,12,Lazio
Valentín Castellanos,ar ARG,FW,24.0,18.7,4,54,19,35.2,2.89,1.02,0.07,0.21,13.3,1.0,0,0,7.3,7.3,0.14,-3.3,-3.3,Matches,27.0,1.3,3,452.0,237.0,124.0,25.0,272.0,60.2,68.4,59.7,64.0,162.0,74.0,16.0,1.0,19.0,15.0,962.0,47.0,3651.0,1.1,1.7,316.0,106.0,7.0,305.0,47.0,16.0,22.0,679.0,325.0,54.0,15.0,132.0,490.0,11.0,28.9,25.0,65.8,679.0,22.0,18.0,0.0,2,14.0,20.0,22.0,30.0,24.0,6.0,10,Lazio
Alfred Duncan,gh GHA,MF,30.0,21.0,2,23,6,26.1,1.1,0.29,0.09,0.33,23.4,0.0,0,0,1.5,1.5,0.06,0.5,0.5,Matches,101.0,3.0,5,1030.0,362.0,415.0,202.0,800.0,77.7,85.4,87.5,59.4,309.0,363.0,120.0,11.0,36.0,26.0,4534.0,133.0,15638.0,2.8,2.0,343.0,17.0,3.0,634.0,157.0,26.0,19.0,1184.0,698.0,18.0,23.0,47.0,777.0,20.0,50.0,16.0,40.0,1184.0,27.0,13.0,0.0,11,20.0,22.0,35.0,42.9,46.0,15.0,22,Fiorentina
Andrea Belotti,it ITA,FW,29.0,10.5,3,33,9,27.3,3.13,0.85,0.09,0.33,13.9,0.0,0,0,3.7,3.7,0.11,-0.7,-0.7,Matches,7.0,-0.7,0,201.0,114.0,53.0,8.0,133.0,66.2,71.9,69.8,37.5,82.0,37.0,3.0,1.0,5.0,4.0,337.0,15.0,1754.0,0.6,0.7,156.0,47.0,4.0,158.0,14.0,6.0,13.0,302.0,135.0,23.0,10.0,60.0,221.0,1.0,16.7,3.0,50.0,302.0,8.0,3.0,0.0,2,7.0,7.0,8.0,41.7,10.0,5.0,3,Fiorentina
Antonín Barák,cz CZE,"MF,FW",28.0,9.0,2,20,8,40.0,2.23,0.89,0.1,0.25,16.9,1.0,0,0,1.5,1.5,0.08,0.5,0.5,Matches,30.0,0.8,3,392.0,208.0,133.0,25.0,338.0,86.2,91.8,86.5,88.0,191.0,115.0,22.0,3.0,14.0,9.0,1035.0,33.0,5238.0,1.5,2.2,219.0,40.0,1.0,310.0,38.0,6.0,16.0,473.0,218.0,15.0,17.0,64.0,372.0,4.0,30.8,8.0,61.5,473.0,5.0,4.0,0.0,2,4.0,5.0,6.0,42.9,8.0,3.0,2,Fiorentina
Arthur Melo,br BRA,MF,26.0,22.1,2,11,5,45.5,0.5,0.23,0.09,0.2,28.6,0.0,1,1,1.0,0.3,0.02,1.0,0.7,Matches,143.0,1.3,3,1502.0,504.0,763.0,202.0,1372.0,91.3,92.5,94.9,83.2,466.0,724.0,168.0,4.0,34.0,16.0,6117.0,133.0,26644.0,2.3,1.7,320.0,8.0,2.0,1099.0,334.0,46.0,15.0,1653.0,1026.0,14.0,21.0,27.0,1243.0,11.0,55.0,4.0,20.0,1654.0,27.0,8.0,0.0,18,16.0,24.0,45.0,61.9,63.0,26.0,30,Fiorentina
Christian Kouamé,ci CIV,FW,25.0,12.1,2,24,7,29.2,1.98,0.58,0.08,0.29,17.0,0.0,0,0,1.9,1.9,0.08,0.1,0.1,Matches,15.0,-0.8,1,448.0,216.0,155.0,35.0,325.0,72.5,79.2,77.4,57.1,171.0,120.0,20.0,1.0,12.0,18.0,1038.0,41.0,4901.0,1.2,1.8,322.0,50.0,5.0,361.0,57.0,12.0,29.0,616.0,244.0,48.0,12.0,110.0,471.0,9.0,31.0,18.0,62.1,616.0,16.0,10.0,0.0,2,4.0,16.0,13.0,60.0,15.0,6.0,4,Fiorentina
Cristiano Biraghi,it ITA,DF,30.0,26.2,2,16,5,31.3,0.61,0.19,0.13,0.4,28.1,7.0,0,1,1.6,0.8,0.05,0.4,1.2,Matches,118.0,1.4,5,1842.0,624.0,813.0,340.0,1388.0,75.4,91.8,78.6,45.9,573.0,639.0,156.0,20.0,46.0,31.0,9082.0,129.0,25646.0,4.3,3.6,688.0,14.0,3.0,958.0,461.0,62.0,6.0,2026.0,893.0,15.0,55.0,109.0,1132.0,4.0,28.6,9.0,64.3,2027.0,30.0,43.0,0.0,14,24.0,25.0,47.0,53.8,61.0,28.0,28,Fiorentina
Davide Faraoni,it ITA,DF,31.0,4.4,0,3,1,33.3,0.69,0.23,0.0,0.0,18.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,15.0,0.6,1,248.0,79.0,117.0,37.0,190.0,76.6,88.6,80.3,56.8,70.0,94.0,21.0,4.0,4.0,5.0,1097.0,17.0,3451.0,0.6,0.4,73.0,4.0,1.0,159.0,72.0,15.0,2.0,298.0,153.0,4.0,7.0,16.0,176.0,1.0,25.0,3.0,75.0,298.0,3.0,14.0,0.0,5,6.0,2.0,9.0,45.5,14.0,5.0,4,Fiorentina
Dodô,br BRA,DF,24.0,5.8,0,2,1,50.0,0.34,0.17,0.0,0.0,19.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,25.0,-0.8,0,347.0,120.0,168.0,42.0,278.0,80.1,87.5,83.9,69.0,105.0,141.0,29.0,3.0,10.0,9.0,1670.0,39.0,5196.0,0.6,0.8,97.0,7.0,4.0,244.0,97.0,20.0,1.0,391.0,201.0,9.0,20.0,21.0,251.0,10.0,55.6,5.0,27.8,391.0,2.0,11.0,0.0,5,3.0,2.0,5.0,40.0,10.0,2.0,3,Fiorentina
Fabiano Parisi,it ITA,DF,22.0,16.2,0,12,2,16.7,0.74,0.12,0.0,0.0,19.4,0.0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches,56.0,-1.4,1,1001.0,453.0,404.0,99.0,830.0,82.9,90.7,85.1,65.7,411.0,344.0,65.0,5.0,16.0,20.0,4372.0,78.0,14051.0,1.3,2.4,313.0,25.0,10.0,702.0,327.0,51.0,17.0,1171.0,551.0,25.0,50.0,64.0,705.0,24.0,57.1,11.0,26.2,1171.0,21.0,26.0,0.0,17,11.0,16.0,30.0,57.7,47.0,15.0,15,Fiorentina
Gaetano Castrovilli,it ITA,"FW,MF",26.0,4.1,1,5,2,40.0,1.23,0.49,0.2,0.5,14.9,0.0,0,0,0.3,0.3,0.07,0.7,0.7,Matches,6.0,1.4,2,116.0,51.0,41.0,10.0,75.0,64.7,80.4,63.4,60.0,41.0,26.0,6.0,2.0,7.0,3.0,320.0,12.0,1164.0,0.1,0.6,74.0,11.0,2.0,90.0,17.0,6.0,6.0,160.0,72.0,11.0,14.0,25.0,115.0,3.0,21.4,9.0,64.3,160.0,4.0,3.0,0.0,2,7.0,4.0,3.0,12.5,5.0,1.0,2,Fiorentina
Giacomo Bonaventura,it ITA,MF,33.0,25.3,8,51,13,25.5,2.02,0.51,0.16,0.62,20.2,1.0,0,1,5.7,4.4,0.09,2.3,3.6,Matches,81.0,-0.6,3,1126.0,497.0,409.0,143.0,928.0,82.4,89.3,86.6,64.3,444.0,354.0,92.0,11.0,41.0,45.0,3647.0,140.0,15645.0,5.4,3.6,541.0,69.0,14.0,913.0,118.0,16.0,29.0,1339.0,697.0,46.0,60.0,107.0,1025.0,30.0,58.8,16.0,31.4,1340.0,16.0,10.0,0.0,14,12.0,15.0,26.0,42.9,40.0,9.0,13,Fiorentina
Gino Infantino,ar ARG,MF,20.0,1.1,0,1,0,0.0,0.94,0.0,0.0,,29.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,4.0,0.0,0,46.0,26.0,14.0,3.0,39.0,84.8,92.3,85.7,100.0,24.0,12.0,3.0,0.0,1.0,0.0,140.0,7.0,617.0,0.0,0.0,15.0,1.0,0.0,41.0,5.0,0.0,4.0,59.0,39.0,1.0,0.0,4.0,46.0,3.0,100.0,0.0,0.0,59.0,4.0,1.0,0.0,3,1.0,4.0,1.0,0.0,4.0,0.0,1,Fiorentina
Jonathan Ikone,fr FRA,FW,25.0,18.7,3,39,15,38.5,2.09,0.8,0.08,0.2,16.1,0.0,0,0,4.6,4.6,0.12,-1.6,-1.6,Matches,25.0,-1.0,1,476.0,246.0,174.0,29.0,388.0,81.5,82.5,88.5,69.0,203.0,154.0,20.0,1.0,15.0,20.0,1163.0,58.0,6023.0,2.0,2.0,346.0,84.0,36.0,433.0,55.0,8.0,22.0,641.0,249.0,28.0,51.0,154.0,484.0,21.0,45.7,20.0,43.5,641.0,12.0,8.0,0.0,3,7.0,12.0,22.0,58.8,25.0,10.0,11,Fiorentina
Josip Brekalo,hr CRO,FW,25.0,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,19.3,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Matches,16.0,-0.3,0,291.0,129.0,99.0,38.0,234.0,80.4,89.1,81.8,73.7,115.0,81.0,28.0,3.0,6.0,11.0,819.0,25.0,3917.0,0.7,0.3,168.0,18.0,7.0,231.0,37.0,2.0,3.0,346.0,147.0,10.0,14.0,69.0,264.0,8.0,44.4,9.0,50.0,346.0,7.0,0.0,0.0,1,9.0,7.0,8.0,18.2,9.0,2.0,6,Fiorentina
Lorenzo Amatucci,it ITA,MF,19.0,0.2,0,1,0,0.0,4.09,0.0,0.0,,29.5,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,3.0,0.0,0,25.0,7.0,14.0,2.0,22.0,88.0,85.7,100.0,100.0,6.0,14.0,2.0,0.0,0.0,0.0,101.0,2.0,449.0,0.1,0.0,10.0,1.0,0.0,13.0,1.0,0.0,0.0,26.0,15.0,0.0,1.0,1.0,17.0,0.0,,0.0,,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,Fiorentina
Luca Ranieri,it ITA,DF,24.0,22.9,2,10,3,30.0,0.44,0.13,0.2,0.67,8.8,0.0,0,0,0.9,0.9,0.09,1.1,1.1,Matches,95.0,0.6,1,1362.0,385.0,682.0,265.0,1142.0,83.8,90.9,90.5,62.3,350.0,617.0,165.0,2.0,7.0,11.0,8689.0,99.0,23351.0,0.7,0.4,89.0,16.0,0.0,937.0,683.0,120.0,0.0,1538.0,775.0,13.0,17.0,5.0,1013.0,4.0,30.8,8.0,61.5,1538.0,25.0,64.0,0.0,29,5.0,14.0,14.0,61.5,43.0,8.0,10,Fiorentina
Lucas Beltrán,ar ARG,"FW,MF",22.0,18.8,6,30,7,23.3,1.6,0.37,0.17,0.71,15.5,0.0,1,1,3.8,3.0,0.1,2.2,2.0,Matches,25.0,0.5,2,459.0,246.0,137.0,28.0,360.0,78.4,81.7,86.1,75.0,201.0,118.0,21.0,0.0,25.0,19.0,1095.0,49.0,5213.0,1.9,1.5,342.0,88.0,6.0,384.0,49.0,16.0,31.0,667.0,280.0,56.0,12.0,113.0,478.0,12.0,38.7,17.0,54.8,668.0,29.0,11.0,0.0,2,9.0,26.0,27.0,55.0,29.0,11.0,14,Fiorentina
Lucas Martínez Quarta,ar ARG,DF,27.0,25.5,5,24,7,29.2,0.94,0.27,0.21,0.71,10.2,0.0,0,0,2.7,2.7,0.11,2.3,2.3,Matches,160.0,-0.8,1,1668.0,490.0,779.0,349.0,1362.0,81.7,94.1,89.2,55.6,461.0,695.0,194.0,2.0,15.0,18.0,11563.0,177.0,27951.0,1.1,1.8,132.0,41.0,3.0,1184.0,782.0,115.0,7.0,1966.0,1064.0,21.0,23.0,16.0,1294.0,13.0,46.4,13.0,46.4,1966.0,38.0,69.0,4.0,30,18.0,24.0,75.0,66.7,105.0,36.0,47,Fiorentina
M'Bala Nzola,ao ANG,FW,26.0,17.2,3,31,12,38.7,1.8,0.7,0.06,0.17,12.5,0.0,1,1,4.5,3.7,0.12,-1.5,-1.7,Matches,16.0,1.4,3,345.0,213.0,79.0,17.0,283.0,82.0,86.9,81.0,88.2,185.0,64.0,15.0,0.0,21.0,13.0,590.0,29.0,3818.0,1.6,1.6,322.0,89.0,10.0,338.0,37.0,24.0,38.0,545.0,192.0,65.0,21.0,143.0,419.0,14.0,46.7,14.0,46.7,546.0,10.0,22.0,0.0,0,1.0,9.0,11.0,85.7,11.0,6.0,8,Fiorentina
Maxime Lopez,fr FRA,MF,25.0,8.9,0,4,2,50.0,0.45,0.23,0.0,0.0,20.7,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,67.0,-0.6,0,673.0,255.0,331.0,66.0,595.0,88.4,93.7,90.3,65.2,239.0,299.0,43.0,1.0,7.0,5.0,3090.0,48.0,10449.0,0.6,0.6,120.0,8.0,1.0,470.0,145.0,19.0,1.0,724.0,459.0,4.0,14.0,11.0,543.0,2.0,50.0,2.0,50.0,724.0,3.0,6.0,0.0,7,6.0,2.0,18.0,50.0,25.0,6.0,9,Fiorentina
Michael Kayode,it ITA,DF,19.0,22.9,1,7,2,28.6,0.31,0.09,0.14,0.5,20.3,0.0,0,0,0.5,0.5,0.07,0.5,0.5,Matches,68.0,-0.1,1,1297.0,463.0,579.0,192.0,1056.0,81.4,92.0,86.9,58.3,426.0,503.0,112.0,15.0,15.0,23.0,5416.0,80.0,19700.0,1.4,1.1,371.0,23.0,7.0,834.0,478.0,72.0,8.0,1537.0,703.0,30.0,45.0,102.0,941.0,22.0,46.8,21.0,44.7,1537.0,25.0,46.0,2.0,18,13.0,13.0,53.0,72.9,71.0,35.0,30,Fiorentina
Nicolás González,ar ARG,FW,25.0,21.3,12,84,33,39.3,3.95,1.55,0.13,0.33,16.6,2.0,1,3,10.4,8.0,0.1,1.6,3.0,Matches,66.0,0.4,2,789.0,348.0,274.0,101.0,560.0,71.0,79.9,76.6,60.4,278.0,210.0,61.0,4.0,22.0,30.0,2504.0,100.0,9935.0,3.1,1.6,554.0,133.0,20.0,684.0,92.0,15.0,29.0,1094.0,470.0,42.0,53.0,190.0,821.0,34.0,38.2,47.0,52.8,1097.0,26.0,9.0,0.0,12,20.0,25.0,28.0,28.6,40.0,8.0,18,Fiorentina
Nikola Milenković,rs SRB,DF,25.0,27.9,0,10,3,30.0,0.36,0.11,0.0,0.0,19.9,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,73.0,-0.7,0,1584.0,465.0,838.0,235.0,1341.0,84.7,84.9,92.7,67.7,395.0,777.0,159.0,0.0,8.0,0.0,9362.0,81.0,27355.0,0.9,0.7,67.0,28.0,1.0,1004.0,941.0,160.0,2.0,1810.0,803.0,6.0,8.0,10.0,1193.0,2.0,66.7,1.0,33.3,1810.0,22.0,95.0,1.0,27,14.0,8.0,41.0,61.1,68.0,22.0,21,Fiorentina
Pietro Comuzzo,it ITA,"DF,FW",18.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,1.0,0.0,0,38.0,11.0,24.0,2.0,27.0,71.1,45.5,87.5,50.0,5.0,21.0,1.0,0.0,0.0,0.0,154.0,3.0,550.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,1.0,0.0,43.0,24.0,0.0,0.0,0.0,22.0,0.0,,0.0,,43.0,1.0,2.0,0.0,1,0.0,1.0,1.0,100.0,2.0,1.0,1,Fiorentina
Riccardo Sottil,it ITA,FW,24.0,12.3,2,34,13,38.2,2.77,1.06,0.06,0.15,17.0,1.0,0,0,2.6,2.6,0.08,-0.6,-0.6,Matches,11.0,0.5,3,421.0,184.0,167.0,35.0,331.0,78.6,87.5,85.0,57.1,161.0,142.0,20.0,7.0,13.0,16.0,827.0,33.0,5471.0,2.4,2.5,361.0,63.0,22.0,423.0,32.0,3.0,24.0,563.0,180.0,27.0,66.0,139.0,472.0,21.0,40.4,19.0,36.5,563.0,12.0,2.0,0.0,2,5.0,12.0,10.0,37.5,12.0,3.0,5,Fiorentina
Rolando Mandragora,it ITA,MF,26.0,17.6,3,30,11,36.7,1.7,0.62,0.1,0.27,20.6,1.0,0,0,3.5,3.5,0.12,-0.5,-0.5,Matches,83.0,1.4,3,761.0,306.0,292.0,115.0,606.0,79.6,86.6,87.7,60.0,265.0,256.0,69.0,3.0,13.0,20.0,3071.0,93.0,10908.0,1.7,1.6,224.0,25.0,0.0,489.0,155.0,27.0,8.0,897.0,521.0,10.0,7.0,32.0,587.0,6.0,54.5,4.0,36.4,897.0,14.0,18.0,1.0,9,12.0,11.0,26.0,45.5,35.0,10.0,11,Fiorentina
Yerry Mina,co COL,"DF,MF",28.0,0.5,0,1,0,0.0,2.05,0.0,0.0,,15.8,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,2.0,0.0,0,17.0,7.0,8.0,2.0,15.0,88.2,100.0,75.0,100.0,7.0,6.0,2.0,0.0,0.0,0.0,117.0,2.0,301.0,0.0,0.0,2.0,1.0,0.0,8.0,8.0,1.0,0.0,21.0,11.0,0.0,0.0,1.0,9.0,0.0,,0.0,,21.0,0.0,2.0,0.0,0,1.0,0.0,1.0,50.0,1.0,1.0,1,Fiorentina
Adam Masina,ma MAR,DF,29.0,11.4,0,5,1,20.0,0.44,0.09,0.0,0.0,13.4,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,35.0,-0.2,0,652.0,259.0,317.0,61.0,557.0,85.4,91.1,86.8,60.7,236.0,275.0,37.0,0.0,3.0,4.0,4033.0,42.0,9669.0,0.4,0.2,42.0,8.0,0.0,432.0,395.0,94.0,6.0,741.0,309.0,4.0,3.0,6.0,504.0,1.0,100.0,0.0,0.0,741.0,12.0,30.0,0.0,11,15.0,6.0,17.0,25.0,28.0,5.0,12,Torino
Adrien Tameze,cm CMR,"DF,MF",29.0,23.8,0,9,0,0.0,0.38,0.0,0.0,,13.0,0.0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches,81.0,-0.2,2,1276.0,506.0,605.0,101.0,1106.0,86.7,91.3,90.7,67.3,462.0,549.0,68.0,3.0,19.0,10.0,5466.0,90.0,18937.0,1.2,2.2,196.0,21.0,2.0,866.0,536.0,91.0,17.0,1492.0,777.0,20.0,22.0,39.0,981.0,12.0,63.2,5.0,26.3,1492.0,24.0,25.0,2.0,47,19.0,13.0,35.0,48.6,82.0,18.0,16,Torino
Alessandro Buongiorno,it ITA,DF,24.0,28.1,3,13,6,46.2,0.46,0.21,0.23,0.5,9.5,0.0,0,0,1.6,1.6,0.12,1.4,1.4,Matches,28.0,-0.1,0,1187.0,455.0,609.0,87.0,1012.0,85.3,86.8,90.8,57.5,395.0,553.0,50.0,1.0,4.0,4.0,5255.0,62.0,17567.0,0.4,0.1,64.0,19.0,2.0,740.0,739.0,153.0,4.0,1539.0,748.0,26.0,14.0,10.0,809.0,0.0,0.0,4.0,100.0,1539.0,20.0,131.0,0.0,69,10.0,8.0,70.0,70.6,139.0,24.0,39,Torino
Alessandro Dellavalle,it ITA,DF,19.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,1.0,0.0,0,6.0,3.0,0.0,2.0,5.0,83.3,100.0,,100.0,3.0,0.0,2.0,0.0,0.0,0.0,51.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,,0.0,,8.0,1.0,0.0,0.0,1,0.0,0.0,0.0,,1.0,0.0,0,Torino
Antonio Sanabria,py PAR,"FW,MF",27.0,23.7,5,52,14,26.9,2.19,0.59,0.06,0.21,12.7,0.0,2,2,9.3,7.7,0.15,-4.3,-4.7,Matches,39.0,-1.4,0,624.0,339.0,177.0,47.0,494.0,79.2,84.7,80.8,70.2,287.0,143.0,33.0,1.0,15.0,10.0,1214.0,57.0,7261.0,0.9,1.4,322.0,82.0,4.0,504.0,78.0,14.0,23.0,854.0,467.0,55.0,19.0,109.0,665.0,14.0,43.8,17.0,53.1,856.0,7.0,12.0,0.0,6,5.0,6.0,18.0,44.4,24.0,4.0,15,Torino
Brandon Soppy,fr FRA,DF,21.0,2.0,0,1,0,0.0,0.51,0.0,0.0,,25.1,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,3.0,-0.1,0,92.0,42.0,32.0,9.0,68.0,73.9,90.5,68.8,55.6,38.0,22.0,5.0,1.0,1.0,3.0,330.0,6.0,1009.0,0.1,0.1,37.0,3.0,2.0,56.0,25.0,4.0,1.0,110.0,50.0,2.0,9.0,3.0,56.0,3.0,50.0,1.0,16.7,110.0,2.0,3.0,1.0,0,4.0,2.0,2.0,33.3,2.0,2.0,2,Torino
David Okereke,ng NGA,"FW,MF",25.0,2.8,0,8,5,62.5,2.86,1.79,0.0,0.0,19.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,0.0,-0.1,0,92.0,38.0,42.0,3.0,72.0,78.3,81.6,88.1,33.3,31.0,37.0,1.0,1.0,2.0,1.0,175.0,7.0,1089.0,0.3,0.1,68.0,12.0,7.0,77.0,6.0,0.0,3.0,122.0,48.0,8.0,8.0,23.0,101.0,1.0,16.7,3.0,50.0,122.0,2.0,0.0,0.0,1,3.0,2.0,3.0,0.0,4.0,0.0,1,Torino
David Zima,cz CZE,DF,22.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,0.0,0.0,0,43.0,11.0,26.0,5.0,36.0,83.7,90.9,88.5,40.0,10.0,23.0,2.0,0.0,0.0,0.0,120.0,1.0,679.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,7.0,1.0,58.0,26.0,1.0,1.0,0.0,29.0,0.0,,0.0,,58.0,0.0,7.0,0.0,3,0.0,0.0,1.0,,4.0,0.0,1,Torino
Demba Seck,sn SEN,MF,22.0,4.7,0,9,2,22.2,1.91,0.42,0.0,0.0,17.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,9.0,-0.1,0,109.0,54.0,38.0,4.0,82.0,75.2,81.5,84.2,75.0,44.0,32.0,3.0,0.0,2.0,4.0,260.0,12.0,1195.0,0.2,0.1,88.0,16.0,10.0,119.0,11.0,1.0,10.0,160.0,65.0,14.0,23.0,25.0,126.0,7.0,35.0,8.0,40.0,160.0,1.0,0.0,0.0,1,1.0,1.0,5.0,75.0,6.0,3.0,3,Torino
Duván Zapata,co COL,FW,32.0,32.0,12,99,38,38.4,3.09,1.19,0.12,0.32,13.3,0.0,0,0,10.9,10.9,0.11,1.1,1.1,Matches,31.0,1.0,4,752.0,393.0,212.0,57.0,492.0,65.4,73.5,65.6,56.1,289.0,139.0,32.0,0.0,27.0,13.0,1154.0,52.0,7145.0,1.5,3.0,642.0,196.0,27.0,769.0,85.0,36.0,58.0,1218.0,509.0,119.0,74.0,242.0,960.0,36.0,32.4,62.0,55.9,1218.0,20.0,26.0,0.0,7,9.0,14.0,18.0,25.0,25.0,3.0,7,Torino
Gvidas Gineitis,lt LTU,MF,19.0,6.0,0,9,2,22.2,1.51,0.33,0.0,0.0,26.8,3.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,18.0,-0.5,0,284.0,113.0,103.0,43.0,227.0,79.9,82.3,93.2,51.2,93.0,96.0,22.0,1.0,8.0,4.0,876.0,25.0,3884.0,1.0,0.5,91.0,5.0,0.0,177.0,63.0,14.0,1.0,344.0,193.0,4.0,9.0,12.0,187.0,3.0,42.9,4.0,57.1,344.0,10.0,9.0,1.0,4,3.0,6.0,11.0,57.1,15.0,4.0,7,Torino
Ivan Ilić,rs SRB,MF,22.0,23.3,3,27,11,40.7,1.16,0.47,0.11,0.27,22.4,6.0,0,0,2.1,2.1,0.08,0.9,0.9,Matches,107.0,-3.0,2,1336.0,545.0,548.0,155.0,1101.0,82.4,90.5,87.4,54.2,493.0,479.0,84.0,6.0,47.0,24.0,5282.0,138.0,18346.0,4.6,5.0,366.0,22.0,1.0,849.0,259.0,52.0,15.0,1548.0,933.0,31.0,49.0,52.0,1039.0,18.0,52.9,15.0,44.1,1548.0,20.0,31.0,0.0,20,14.0,13.0,22.0,48.1,42.0,13.0,8,Torino
Karol Linetty,pl POL,MF,28.0,20.6,0,16,1,6.3,0.78,0.05,0.0,0.0,25.4,0.0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches,79.0,-0.8,0,884.0,412.0,343.0,84.0,755.0,85.4,89.1,89.8,73.8,367.0,308.0,62.0,1.0,15.0,6.0,3517.0,87.0,12771.0,0.7,0.8,182.0,13.0,5.0,580.0,192.0,42.0,11.0,1068.0,703.0,22.0,31.0,25.0,686.0,8.0,47.1,7.0,41.2,1068.0,24.0,27.0,1.0,23,20.0,16.0,30.0,31.0,53.0,9.0,21,Torino
Koffi Djidji,ci CIV,DF,30.0,8.4,0,2,0,0.0,0.24,0.0,0.0,,23.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,17.0,0.0,0,434.0,171.0,202.0,44.0,372.0,85.7,90.1,92.1,54.5,154.0,186.0,24.0,0.0,0.0,0.0,2034.0,19.0,6282.0,0.1,0.0,29.0,1.0,1.0,309.0,239.0,43.0,2.0,502.0,237.0,5.0,4.0,3.0,326.0,3.0,50.0,3.0,50.0,502.0,10.0,20.0,0.0,10,1.0,5.0,14.0,75.0,24.0,3.0,9,Torino
Matteo Lovato,it ITA,DF,23.0,6.0,0,1,0,0.0,0.17,0.0,0.0,,12.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,6.0,0.0,0,272.0,106.0,147.0,11.0,243.0,89.3,89.6,91.8,63.6,95.0,135.0,7.0,0.0,0.0,0.0,968.0,4.0,4102.0,0.0,0.0,8.0,3.0,0.0,150.0,179.0,22.0,1.0,324.0,137.0,0.0,0.0,0.0,190.0,0.0,,0.0,,324.0,9.0,10.0,0.0,13,1.0,4.0,10.0,80.0,23.0,4.0,7,Torino
Mërgim Vojvoda,xk KVX,DF,28.0,15.3,0,9,4,44.4,0.59,0.26,0.0,0.0,21.0,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,54.0,1.6,3,964.0,370.0,416.0,130.0,762.0,79.0,88.6,82.2,51.5,328.0,342.0,67.0,5.0,18.0,30.0,4831.0,91.0,13248.0,1.5,1.4,294.0,11.0,2.0,618.0,307.0,48.0,8.0,1062.0,468.0,7.0,30.0,72.0,710.0,7.0,58.3,4.0,33.3,1062.0,12.0,28.0,0.0,13,5.0,10.0,17.0,68.8,30.0,11.0,8,Torino
